id1,id2,X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,Y0,Y1,Y2,Y3,Y4,Y5,Y6,Y7,Y8,Y9,Y10,Y11,Y12,Y13,Y14,Y15,Y16,Y17,Y18,Y19,Y20,Y21,Y22,Y23,Y24,Y25,Y26,Y27,Y28,Y29,Y30,Y31,Y32,Y33,Y34,Y35,Y36,Y37,Y38,Y39
FR00078CAMB01.jpg,FR00078CAMB01.jpg,5.0,1.0,5.0,13.0,10.0,2.0,6.0,-11.0,-14.0,-11.0,-8.0,10.0,-19.0,-17.0,-8.0,-24.0,-11.0,6.0,-19.0,-14.0,29.0,24.0,9.0,3.0,-6.0,-12.0,23.0,3.0,-6.0,-5.0,-10.0,22.0,16.0,-5.0,19.0,-9.0,-10.0,5.0,-46.0,20.0,10.0,-1.0,-2.0,-2.0,-3.0,2.0,10.0,7.0,-11.0,-8.0,3.0,-9.0,11.0,-4.0,5.0,6.0,2.0,7.0,2.0,4.0,-6.0,-1.0,3.0,2.0,5.0,-14.0,-11.0,-49.0,-15.0,-4.0,9.0,-25.0,7.0,13.0,6.0,-1.0,4.0,13.0,1.0,-5.0
FR00078CAMB02.jpg,FR00078CAMB02.jpg,-3.0,-6.0,20.0,1.0,3.0,-6.0,3.0,2.0,-12.0,-5.0,4.0,5.0,13.0,30.0,21.0,3.0,-11.0,-5.0,12.0,3.0,-5.0,-21.0,-3.0,8.0,-2.0,23.0,18.0,4.0,21.0,2.0,14.0,19.0,10.0,10.0,5.0,-5.0,5.0,40.0,87.0,12.0,1.0,2.0,-11.0,6.0,-1.0,9.0,19.0,-4.0,14.0,22.0,-6.0,3.0,-6.0,-2.0,-1.0,2.0,12.0,7.0,1.0,4.0,1.0,-13.0,-1.0,28.0,-7.0,-5.0,6.0,47.0,28.0,-1.0,4.0,-6.0,5.0,5.0,12.0,-2.0,-3.0,-5.0,11.0,-6.0
FR00078CAMB03.jpg,FR00078CAMB03.jpg,-8.0,-6.0,0.0,3.0,-10.0,-3.0,-4.0,-18.0,-16.0,-9.0,-7.0,-58.0,-22.0,18.0,-24.0,-9.0,-17.0,-24.0,-21.0,-16.0,18.0,18.0,-17.0,-16.0,-14.0,-18.0,-12.0,-32.0,-15.0,-14.0,-22.0,-12.0,-10.0,12.0,11.0,4.0,6.0,-12.0,30.0,-12.0,16.0,11.0,1.0,-9.0,-1.0,-10.0,9.0,16.0,-8.0,-8.0,7.0,-3.0,12.0,-11.0,-2.0,3.0,4.0,-22.0,12.0,1.0,6.0,1.0,0.0,9.0,23.0,12.0,5.0,-61.0,-8.0,1.0,2.0,-8.0,-15.0,14.0,39.0,-1.0,2.0,15.0,-4.0,12.0
FR00078CAMB04.jpg,FR00078CAMB04.jpg,-8.0,-7.0,-7.0,8.0,3.0,8.0,5.0,8.0,13.0,26.0,-12.0,-1.0,10.0,-5.0,24.0,2.0,-10.0,-17.0,47.0,11.0,-30.0,-2.0,-6.0,3.0,-10.0,-16.0,-4.0,-42.0,-5.0,-1.0,21.0,-25.0,-1.0,12.0,23.0,3.0,7.0,26.0,-21.0,-9.0,-6.0,-4.0,-3.0,5.0,0.0,-7.0,-6.0,-3.0,16.0,-1.0,9.0,-3.0,-2.0,6.0,-1.0,-1.0,10.0,3.0,0.0,-8.0,2.0,2.0,-13.0,3.0,-28.0,-18.0,-20.0,-49.0,-7.0,6.0,4.0,18.0,1.0,-3.0,-9.0,-2.0,-1.0,-1.0,5.0,3.0
FR00078CAMB05.jpg,FR00078CAMB05.jpg,-8.0,0.0,-32.0,3.0,-10.0,-8.0,19.0,4.0,35.0,20.0,-16.0,22.0,24.0,7.0,14.0,-13.0,6.0,0.0,-55.0,41.0,-39.0,33.0,12.0,18.0,2.0,41.0,4.0,-1.0,-19.0,-26.0,18.0,15.0,51.0,14.0,7.0,-9.0,-10.0,10.0,14.0,-46.0,4.0,0.0,9.0,4.0,1.0,2.0,-11.0,8.0,24.0,29.0,2.0,1.0,-17.0,9.0,-3.0,11.0,-5.0,-4.0,4.0,7.0,4.0,20.0,1.0,11.0,15.0,-3.0,-13.0,-15.0,-1.0,11.0,-12.0,-18.0,23.0,-13.0,7.0,4.0,2.0,-36.0,10.0,-8.0
FR00078CAMB06.jpg,FR00078CAMB06.jpg,1.0,-10.0,-3.0,-14.0,-6.0,-2.0,-9.0,13.0,7.0,-5.0,-6.0,31.0,-2.0,12.0,-6.0,4.0,8.0,13.0,17.0,-8.0,17.0,13.0,11.0,3.0,8.0,2.0,8.0,11.0,7.0,1.0,-6.0,13.0,-11.0,-56.0,-27.0,10.0,9.0,-3.0,-80.0,13.0,4.0,8.0,0.0,-2.0,4.0,-6.0,-5.0,-4.0,-2.0,3.0,-2.0,3.0,2.0,13.0,-1.0,1.0,-8.0,-11.0,3.0,5.0,2.0,5.0,13.0,-1.0,7.0,-5.0,22.0,19.0,4.0,0.0,10.0,51.0,-7.0,-41.0,-49.0,-3.0,1.0,-15.0,3.0,2.0
FR00078CAMB07.jpg,FR00078CAMB07.jpg,8.0,4.0,-10.0,-8.0,3.0,0.0,-17.0,12.0,4.0,10.0,13.0,114.0,14.0,3.0,10.0,38.0,-2.0,27.0,42.0,-12.0,-7.0,9.0,14.0,13.0,-6.0,0.0,2.0,-33.0,19.0,37.0,9.0,-8.0,-21.0,36.0,7.0,7.0,9.0,16.0,3.0,128.0,-7.0,-14.0,-1.0,-1.0,-2.0,1.0,-5.0,-12.0,15.0,20.0,-2.0,29.0,-5.0,3.0,-3.0,-9.0,0.0,3.0,1.0,19.0,4.0,0.0,25.0,-25.0,-8.0,-25.0,12.0,58.0,4.0,1.0,-10.0,54.0,0.0,48.0,33.0,-4.0,1.0,-13.0,-3.0,-11.0
FR00078CAMB08.jpg,FR00078CAMB08.jpg,-6.0,5.0,7.0,3.0,-12.0,9.0,2.0,-4.0,2.0,1.0,41.0,-49.0,-14.0,21.0,-9.0,0.0,35.0,-7.0,-37.0,-25.0,-3.0,-3.0,-17.0,-7.0,9.0,6.0,-40.0,-14.0,42.0,4.0,-8.0,3.0,5.0,-25.0,12.0,8.0,0.0,-15.0,49.0,-17.0,0.0,-6.0,-4.0,2.0,2.0,-4.0,11.0,-4.0,-15.0,-13.0,-21.0,-13.0,10.0,-1.0,0.0,4.0,-3.0,-31.0,4.0,23.0,-1.0,-2.0,-9.0,1.0,17.0,-2.0,-6.0,-15.0,48.0,7.0,3.0,-48.0,11.0,-10.0,-14.0,-1.0,1.0,26.0,10.0,44.0
FR00078CAMB09.jpg,FR00078CAMB09.jpg,10.0,-3.0,10.0,5.0,-9.0,-5.0,-2.0,11.0,22.0,19.0,1.0,-4.0,16.0,-7.0,11.0,1.0,15.0,136.0,7.0,-6.0,-37.0,-8.0,10.0,-3.0,-8.0,-3.0,-20.0,-24.0,-7.0,6.0,18.0,3.0,4.0,-10.0,-8.0,13.0,0.0,-36.0,-110.0,-14.0,-1.0,-2.0,-4.0,-11.0,-2.0,-8.0,-15.0,-7.0,14.0,0.0,-5.0,-5.0,-1.0,-6.0,5.0,-6.0,-4.0,-31.0,8.0,-11.0,4.0,-5.0,-2.0,7.0,-19.0,8.0,-41.0,-96.0,-27.0,-23.0,-4.0,-51.0,12.0,-42.0,-22.0,3.0,-1.0,-44.0,19.0,-10.0
FR00078CAMB10.jpg,FR00078CAMB10.jpg,9.0,9.0,-4.0,0.0,-3.0,8.0,1.0,-8.0,9.0,-8.0,2.0,-8.0,-5.0,22.0,-11.0,26.0,-19.0,-12.0,-32.0,47.0,-7.0,15.0,0.0,28.0,17.0,-12.0,11.0,36.0,8.0,24.0,-14.0,15.0,5.0,2.0,15.0,-8.0,-13.0,-25.0,29.0,-23.0,-1.0,-6.0,-4.0,4.0,6.0,5.0,11.0,2.0,-17.0,-9.0,3.0,0.0,0.0,11.0,1.0,-17.0,8.0,10.0,6.0,-9.0,-3.0,8.0,1.0,-3.0,11.0,-13.0,-12.0,7.0,-7.0,-12.0,12.0,9.0,-1.0,9.0,7.0,4.0,4.0,40.0,-11.0,-16.0
FR00078CAMB11.jpg,FR00078CAMB11.jpg,1.0,-6.0,6.0,-27.0,12.0,2.0,12.0,3.0,-23.0,-4.0,-1.0,10.0,6.0,10.0,-2.0,10.0,15.0,13.0,5.0,21.0,-8.0,16.0,-4.0,4.0,-6.0,-24.0,10.0,-18.0,8.0,4.0,3.0,-5.0,20.0,5.0,9.0,-2.0,10.0,-6.0,-81.0,43.0,4.0,8.0,-3.0,-8.0,-4.0,1.0,29.0,0.0,1.0,23.0,4.0,-4.0,-2.0,-4.0,2.0,1.0,-5.0,-6.0,2.0,-2.0,6.0,-6.0,-14.0,-2.0,-10.0,10.0,24.0,-28.0,-21.0,-6.0,0.0,36.0,7.0,-30.0,4.0,0.0,-3.0,5.0,-7.0,-10.0
FR00078CAMB12.jpg,FR00078CAMB12.jpg,14.0,26.0,0.0,7.0,6.0,23.0,1.0,7.0,20.0,-9.0,-1.0,-2.0,2.0,9.0,-6.0,10.0,25.0,-26.0,9.0,23.0,19.0,-31.0,-16.0,1.0,3.0,-21.0,-41.0,-17.0,-2.0,8.0,-8.0,-12.0,22.0,-18.0,4.0,-18.0,9.0,5.0,23.0,36.0,-40.0,-19.0,-3.0,-14.0,24.0,-12.0,-3.0,13.0,-15.0,-26.0,19.0,-4.0,7.0,-17.0,-3.0,-1.0,-26.0,3.0,3.0,-8.0,0.0,-11.0,-33.0,-16.0,9.0,-13.0,-37.0,-2.0,-9.0,5.0,0.0,-45.0,3.0,-65.0,30.0,6.0,-2.0,16.0,-14.0,27.0
FR00078CAMB13.jpg,FR00078CAMB13.jpg,12.0,1.0,11.0,-12.0,5.0,-4.0,-8.0,-8.0,-5.0,-4.0,-3.0,-24.0,21.0,-3.0,9.0,-22.0,-10.0,-24.0,33.0,29.0,6.0,-24.0,16.0,-8.0,-1.0,-3.0,-47.0,36.0,-8.0,-16.0,15.0,-33.0,8.0,82.0,41.0,4.0,0.0,22.0,32.0,28.0,-9.0,4.0,0.0,-5.0,7.0,-6.0,-2.0,4.0,0.0,6.0,6.0,-4.0,-3.0,-6.0,1.0,-1.0,14.0,-53.0,-5.0,0.0,16.0,5.0,27.0,-17.0,1.0,11.0,22.0,-4.0,-6.0,-10.0,-7.0,12.0,9.0,14.0,22.0,1.0,-3.0,-27.0,3.0,4.0
FR00078CAMB14.jpg,FR00078CAMB14.jpg,9.0,3.0,-2.0,4.0,-10.0,7.0,-9.0,16.0,-8.0,-5.0,-12.0,48.0,15.0,8.0,17.0,79.0,-4.0,39.0,-7.0,7.0,5.0,-4.0,-5.0,5.0,-8.0,31.0,-4.0,9.0,-22.0,91.0,21.0,-6.0,-12.0,-25.0,-10.0,-5.0,-1.0,-24.0,-2.0,1.0,-15.0,-5.0,-6.0,4.0,4.0,5.0,-22.0,-2.0,5.0,6.0,1.0,7.0,-12.0,0.0,-4.0,-29.0,5.0,-26.0,-1.0,-6.0,-10.0,-8.0,9.0,2.0,-11.0,-27.0,-9.0,-52.0,-11.0,-14.0,-7.0,19.0,-6.0,-33.0,-9.0,-4.0,-2.0,-12.0,6.0,4.0
FR00078CAMB15.jpg,FR00078CAMB15.jpg,8.0,3.0,1.0,-2.0,-14.0,1.0,4.0,0.0,12.0,10.0,10.0,59.0,-22.0,-4.0,-13.0,25.0,-3.0,-1.0,-34.0,6.0,7.0,-33.0,0.0,3.0,-2.0,-18.0,-11.0,-28.0,9.0,22.0,-12.0,14.0,2.0,-63.0,-83.0,-11.0,8.0,5.0,-20.0,-7.0,-5.0,-2.0,3.0,-2.0,0.0,-5.0,13.0,-7.0,-13.0,-1.0,2.0,7.0,2.0,-11.0,-3.0,-4.0,-10.0,-3.0,-15.0,2.0,7.0,-25.0,-5.0,1.0,17.0,24.0,-27.0,8.0,4.0,-1.0,1.0,-39.0,7.0,18.0,-50.0,-1.0,-2.0,-21.0,5.0,23.0
FR00078CAMB16.jpg,FR00078CAMB16.jpg,12.0,7.0,5.0,5.0,6.0,0.0,11.0,-2.0,0.0,12.0,30.0,-1.0,19.0,-5.0,12.0,27.0,8.0,6.0,-35.0,1.0,2.0,18.0,7.0,28.0,10.0,-2.0,32.0,-5.0,28.0,26.0,23.0,3.0,16.0,32.0,-5.0,-6.0,19.0,-7.0,27.0,15.0,8.0,1.0,1.0,7.0,6.0,5.0,11.0,-4.0,-1.0,14.0,13.0,-2.0,-6.0,-9.0,2.0,1.0,23.0,4.0,-3.0,-18.0,-18.0,0.0,-7.0,-1.0,8.0,-20.0,-33.0,-15.0,0.0,-10.0,4.0,-23.0,-17.0,53.0,44.0,1.0,-2.0,17.0,-27.0,32.0
FR00078CAMB17.jpg,FR00078CAMB17.jpg,-4.0,-3.0,3.0,-9.0,2.0,3.0,-8.0,-5.0,-1.0,1.0,-7.0,0.0,-17.0,21.0,-10.0,-3.0,31.0,9.0,-8.0,37.0,-23.0,1.0,-12.0,-11.0,-20.0,-9.0,1.0,-6.0,-3.0,-2.0,-12.0,-10.0,11.0,-28.0,-12.0,17.0,23.0,20.0,-46.0,10.0,11.0,3.0,0.0,6.0,-3.0,1.0,-20.0,0.0,3.0,4.0,-1.0,10.0,5.0,1.0,-5.0,-1.0,-19.0,22.0,-5.0,6.0,-8.0,-13.0,-14.0,-8.0,4.0,-17.0,10.0,-43.0,11.0,-10.0,1.0,15.0,-6.0,22.0,11.0,0.0,4.0,-11.0,15.0,2.0
FR00078CAMB18.jpg,FR00078CAMB18.jpg,4.0,0.0,21.0,-8.0,-1.0,-2.0,18.0,29.0,-3.0,-8.0,-10.0,-29.0,19.0,-2.0,10.0,14.0,40.0,19.0,32.0,23.0,-7.0,-9.0,-11.0,-11.0,15.0,36.0,0.0,-13.0,-10.0,17.0,18.0,4.0,-16.0,-4.0,14.0,37.0,21.0,48.0,50.0,31.0,1.0,2.0,-7.0,5.0,0.0,4.0,4.0,-20.0,-1.0,17.0,5.0,-2.0,-19.0,6.0,-11.0,-3.0,1.0,60.0,55.0,74.0,39.0,-11.0,-22.0,18.0,-5.0,1.0,24.0,100.0,10.0,6.0,-13.0,-4.0,23.0,4.0,-1.0,-11.0,-12.0,21.0,5.0,27.0
FR00078CAMB20.jpg,FR00078CAMB20.jpg,-5.0,-14.0,-21.0,-14.0,12.0,4.0,9.0,-11.0,22.0,9.0,-27.0,12.0,-8.0,15.0,-13.0,-1.0,22.0,0.0,11.0,-44.0,-23.0,-45.0,-6.0,33.0,26.0,17.0,-11.0,2.0,-11.0,-5.0,-14.0,-6.0,5.0,-73.0,-17.0,-10.0,1.0,-52.0,96.0,-141.0,-2.0,3.0,11.0,12.0,-15.0,11.0,-2.0,-6.0,5.0,5.0,16.0,-8.0,5.0,-1.0,-8.0,9.0,-18.0,-36.0,-3.0,1.0,4.0,-21.0,-27.0,10.0,34.0,-23.0,13.0,-51.0,-21.0,-6.0,9.0,-57.0,17.0,-210.0,-10.0,3.0,-3.0,29.0,19.0,-39.0
FR00078CAMB21.jpg,FR00078CAMB21.jpg,-17.0,-7.0,-4.0,16.0,14.0,2.0,1.0,-11.0,-5.0,6.0,8.0,22.0,-6.0,-1.0,7.0,5.0,31.0,14.0,-25.0,17.0,4.0,-28.0,14.0,-3.0,-23.0,24.0,-9.0,46.0,-11.0,0.0,0.0,-32.0,13.0,5.0,30.0,9.0,29.0,-33.0,-60.0,-44.0,3.0,-1.0,3.0,4.0,-3.0,11.0,9.0,6.0,4.0,18.0,5.0,1.0,1.0,6.0,-7.0,-4.0,10.0,28.0,-3.0,-2.0,-3.0,-14.0,0.0,-5.0,-6.0,-9.0,-18.0,19.0,-35.0,-5.0,-9.0,16.0,11.0,-10.0,29.0,4.0,-3.0,46.0,-23.0,-46.0
FR00078CAMB22.jpg,FR00078CAMB22.jpg,-5.0,-11.0,5.0,-20.0,6.0,-4.0,12.0,-35.0,3.0,-2.0,-18.0,-28.0,-21.0,-11.0,-23.0,-15.0,-22.0,-115.0,-21.0,16.0,29.0,7.0,-12.0,2.0,0.0,-43.0,27.0,3.0,-26.0,-24.0,-23.0,-13.0,4.0,-5.0,20.0,-3.0,3.0,-1.0,58.0,24.0,9.0,6.0,-8.0,19.0,0.0,12.0,9.0,8.0,-15.0,-29.0,15.0,-15.0,3.0,-3.0,-1.0,-4.0,-21.0,-10.0,-6.0,-42.0,-31.0,-3.0,-15.0,10.0,-3.0,3.0,0.0,-4.0,9.0,-3.0,10.0,-10.0,2.0,27.0,43.0,2.0,3.0,4.0,-16.0,20.0
FR00078CAMB23.jpg,FR00078CAMB23.jpg,7.0,-12.0,-11.0,-17.0,0.0,8.0,-2.0,-3.0,2.0,10.0,-10.0,-35.0,-12.0,-1.0,12.0,-21.0,-10.0,-32.0,6.0,5.0,-20.0,3.0,-24.0,-1.0,7.0,-24.0,16.0,-19.0,-13.0,-18.0,10.0,-5.0,-3.0,-30.0,-11.0,17.0,21.0,-14.0,34.0,68.0,-2.0,10.0,4.0,-7.0,-6.0,-9.0,-2.0,-3.0,12.0,5.0,2.0,-10.0,4.0,-2.0,-2.0,-6.0,13.0,16.0,-4.0,-1.0,-7.0,0.0,3.0,-1.0,-7.0,36.0,-4.0,-19.0,2.0,-8.0,4.0,-51.0,-3.0,48.0,-26.0,1.0,-2.0,-10.0,-5.0,-5.0
FR00078CAMB24.jpg,FR00078CAMB24.jpg,2.0,14.0,15.0,-5.0,-5.0,3.0,7.0,7.0,-21.0,-10.0,12.0,9.0,-8.0,-7.0,-7.0,17.0,-35.0,-16.0,-61.0,-1.0,-27.0,11.0,-2.0,-33.0,5.0,15.0,11.0,-61.0,10.0,6.0,-9.0,11.0,2.0,12.0,10.0,-12.0,-7.0,-11.0,18.0,11.0,-24.0,-19.0,-6.0,-3.0,-8.0,-2.0,15.0,-7.0,-14.0,-5.0,7.0,-2.0,5.0,-14.0,-9.0,-13.0,-7.0,6.0,-16.0,0.0,3.0,11.0,3.0,20.0,16.0,26.0,14.0,-21.0,-12.0,1.0,-7.0,-56.0,15.0,0.0,-31.0,2.0,-2.0,-13.0,-6.0,49.0
FR00078CAMB25.jpg,FR00078CAMB25.jpg,-5.0,2.0,15.0,-5.0,13.0,2.0,-6.0,2.0,-3.0,-16.0,0.0,-13.0,24.0,-13.0,24.0,-8.0,-2.0,0.0,36.0,6.0,-30.0,42.0,8.0,-18.0,3.0,-32.0,-39.0,136.0,-7.0,-14.0,17.0,-22.0,10.0,27.0,39.0,6.0,8.0,44.0,9.0,2.0,-4.0,-13.0,-6.0,4.0,0.0,4.0,-4.0,-5.0,6.0,16.0,2.0,-5.0,-12.0,0.0,2.0,0.0,-1.0,-11.0,-13.0,14.0,7.0,33.0,11.0,3.0,-1.0,13.0,2.0,16.0,-33.0,-2.0,-14.0,9.0,4.0,-46.0,-12.0,-1.0,0.0,38.0,-6.0,30.0
FR00078CAMB26.jpg,FR00078CAMB26.jpg,15.0,12.0,12.0,4.0,-3.0,-5.0,0.0,6.0,-27.0,-22.0,-19.0,11.0,-15.0,-22.0,-7.0,4.0,-3.0,-40.0,-45.0,-9.0,-13.0,-11.0,-4.0,18.0,10.0,13.0,35.0,-42.0,-23.0,5.0,-13.0,25.0,3.0,11.0,12.0,-11.0,-12.0,2.0,32.0,7.0,2.0,-4.0,-4.0,1.0,0.0,-3.0,5.0,-9.0,2.0,-2.0,6.0,8.0,3.0,19.0,3.0,-11.0,-3.0,14.0,-6.0,-1.0,4.0,0.0,0.0,26.0,20.0,4.0,1.0,26.0,1.0,-8.0,-5.0,-62.0,0.0,-23.0,-15.0,2.0,1.0,-4.0,15.0,17.0
FR00078CAMB27.jpg,FR00078CAMB27.jpg,-2.0,-8.0,-10.0,-16.0,18.0,15.0,-16.0,-8.0,4.0,2.0,3.0,-6.0,-7.0,-23.0,-6.0,20.0,-15.0,-1.0,5.0,27.0,-1.0,1.0,-11.0,-1.0,1.0,13.0,16.0,4.0,9.0,21.0,-7.0,16.0,25.0,24.0,-8.0,48.0,31.0,0.0,-118.0,40.0,7.0,6.0,7.0,2.0,-8.0,-3.0,-24.0,6.0,22.0,-5.0,3.0,5.0,5.0,-3.0,4.0,-10.0,7.0,20.0,14.0,5.0,4.0,0.0,-1.0,6.0,-22.0,-21.0,-46.0,25.0,22.0,-3.0,4.0,24.0,11.0,39.0,42.0,-11.0,-9.0,2.0,17.0,1.0
FR00078CAMB28.jpg,FR00078CAMB28.jpg,17.0,2.0,23.0,25.0,6.0,5.0,18.0,2.0,12.0,10.0,17.0,-47.0,19.0,39.0,13.0,-8.0,0.0,59.0,75.0,64.0,41.0,-18.0,4.0,-8.0,-13.0,-2.0,20.0,42.0,11.0,-13.0,11.0,21.0,-19.0,-42.0,-48.0,5.0,2.0,57.0,101.0,20.0,-19.0,-10.0,-20.0,-16.0,-11.0,-6.0,16.0,-12.0,-12.0,-16.0,25.0,2.0,0.0,5.0,-4.0,7.0,22.0,-23.0,-46.0,9.0,-7.0,-19.0,8.0,16.0,7.0,3.0,24.0,60.0,47.0,20.0,19.0,-36.0,-6.0,19.0,8.0,2.0,-3.0,4.0,7.0,13.0
FR00803SALM01.jpg,FR00803SALM01.jpg,-3.0,-5.0,-16.0,-5.0,0.0,15.0,6.0,13.0,25.0,13.0,-8.0,8.0,-11.0,15.0,-12.0,69.0,-29.0,137.0,-15.0,4.0,11.0,12.0,30.0,-5.0,5.0,-17.0,30.0,17.0,-2.0,67.0,-13.0,23.0,12.0,-22.0,82.0,7.0,9.0,9.0,-25.0,19.0,-1.0,4.0,6.0,-4.0,-4.0,-2.0,-12.0,-12.0,4.0,-4.0,-2.0,16.0,4.0,-1.0,0.0,-24.0,0.0,11.0,-3.0,13.0,-7.0,7.0,29.0,30.0,-2.0,-3.0,42.0,-64.0,0.0,-3.0,2.0,-22.0,3.0,0.0,40.0,3.0,2.0,10.0,10.0,-2.0
FR00803SALM02.jpg,FR00803SALM02.jpg,5.0,-9.0,-15.0,12.0,21.0,11.0,5.0,8.0,-7.0,-25.0,13.0,1.0,-20.0,-42.0,-26.0,108.0,36.0,52.0,-12.0,-5.0,14.0,1.0,15.0,-36.0,1.0,-17.0,3.0,-66.0,5.0,115.0,-26.0,11.0,-9.0,-28.0,25.0,-23.0,-28.0,-4.0,-183.0,41.0,-7.0,6.0,1.0,2.0,-5.0,7.0,25.0,-1.0,-14.0,-6.0,-6.0,-2.0,-1.0,11.0,1.0,-23.0,-3.0,-8.0,-1.0,-18.0,-13.0,11.0,2.0,-2.0,-12.0,17.0,14.0,-24.0,-9.0,-10.0,0.0,13.0,9.0,-3.0,41.0,-1.0,0.0,-2.0,-3.0,-25.0
FR00803SALM03.jpg,FR00803SALM03.jpg,2.0,-5.0,-20.0,6.0,7.0,-2.0,-5.0,-6.0,-5.0,1.0,-7.0,-21.0,1.0,6.0,-4.0,-5.0,-12.0,-3.0,-34.0,39.0,-14.0,2.0,1.0,-1.0,6.0,12.0,4.0,-8.0,-3.0,-7.0,-2.0,28.0,16.0,-15.0,9.0,7.0,4.0,-14.0,-12.0,-22.0,1.0,4.0,10.0,7.0,0.0,6.0,9.0,6.0,7.0,5.0,1.0,-6.0,0.0,-2.0,-6.0,-8.0,-1.0,-4.0,4.0,-13.0,3.0,-1.0,-3.0,-22.0,16.0,14.0,21.0,0.0,10.0,8.0,0.0,-1.0,5.0,23.0,15.0,-1.0,-3.0,-5.0,-4.0,5.0
FR00803SALM04.jpg,FR00803SALM04.jpg,2.0,-1.0,-17.0,-1.0,14.0,2.0,10.0,11.0,-3.0,-3.0,-3.0,-17.0,25.0,-1.0,25.0,29.0,4.0,-11.0,-4.0,26.0,0.0,4.0,2.0,7.0,5.0,20.0,23.0,-17.0,-6.0,33.0,20.0,-12.0,12.0,-69.0,24.0,23.0,25.0,-3.0,-7.0,14.0,6.0,-1.0,9.0,0.0,-19.0,-4.0,-21.0,-17.0,-4.0,5.0,8.0,-1.0,0.0,4.0,9.0,13.0,7.0,-10.0,-11.0,-16.0,-12.0,1.0,8.0,-5.0,-9.0,-1.0,-3.0,-16.0,-23.0,0.0,7.0,13.0,0.0,-9.0,8.0,-1.0,6.0,-23.0,-15.0,-14.0
FR00803SALM05.jpg,FR00803SALM05.jpg,0.0,9.0,-4.0,-5.0,3.0,26.0,5.0,-14.0,-17.0,-9.0,-11.0,-25.0,0.0,16.0,-5.0,-15.0,5.0,-7.0,-15.0,43.0,7.0,28.0,1.0,2.0,9.0,-17.0,-37.0,35.0,-9.0,-31.0,2.0,-11.0,-2.0,3.0,-4.0,10.0,2.0,-11.0,134.0,-10.0,-10.0,-10.0,1.0,0.0,5.0,-2.0,15.0,-6.0,-5.0,-4.0,5.0,-6.0,-2.0,4.0,-3.0,2.0,12.0,-13.0,1.0,4.0,9.0,13.0,-5.0,-6.0,19.0,10.0,-6.0,-4.0,-3.0,-4.0,1.0,2.0,-2.0,-10.0,-5.0,2.0,-2.0,17.0,-3.0,-5.0
FR00803SALM06.jpg,FR00803SALM06.jpg,-27.0,-10.0,-8.0,17.0,9.0,20.0,-6.0,8.0,3.0,-6.0,13.0,11.0,-36.0,-7.0,-26.0,113.0,15.0,-13.0,12.0,4.0,11.0,5.0,48.0,11.0,0.0,13.0,21.0,-4.0,1.0,129.0,-32.0,5.0,-5.0,89.0,11.0,-10.0,-12.0,-5.0,-62.0,22.0,-45.0,2.0,-9.0,-14.0,2.0,-21.0,-6.0,-11.0,9.0,7.0,2.0,10.0,20.0,-3.0,-4.0,-50.0,8.0,-23.0,-3.0,10.0,4.0,14.0,3.0,-9.0,-9.0,-23.0,12.0,-13.0,24.0,-26.0,-2.0,-7.0,-24.0,-179.0,31.0,5.0,4.0,8.0,-2.0,55.0
FR00803SALM07.jpg,FR00803SALM07.jpg,-7.0,-9.0,-2.0,-12.0,-9.0,3.0,11.0,-2.0,0.0,6.0,4.0,3.0,-9.0,5.0,-11.0,-2.0,-8.0,122.0,-4.0,40.0,-26.0,1.0,-13.0,12.0,-6.0,-7.0,-3.0,-33.0,15.0,-7.0,-18.0,2.0,9.0,8.0,28.0,4.0,-3.0,-35.0,-220.0,0.0,1.0,12.0,0.0,5.0,0.0,4.0,-15.0,5.0,6.0,7.0,-5.0,4.0,6.0,18.0,10.0,1.0,6.0,-17.0,-4.0,21.0,-3.0,-6.0,-14.0,-17.0,-21.0,10.0,-27.0,-33.0,-9.0,1.0,11.0,-59.0,2.0,19.0,22.0,6.0,7.0,-9.0,28.0,3.0
FR00803SALM08.jpg,FR00803SALM08.jpg,-1.0,-1.0,-1.0,2.0,-2.0,-10.0,11.0,16.0,9.0,-4.0,21.0,25.0,-1.0,2.0,8.0,25.0,-25.0,-7.0,-12.0,-2.0,19.0,7.0,8.0,0.0,-1.0,-11.0,-33.0,19.0,10.0,38.0,0.0,-32.0,17.0,-3.0,8.0,-18.0,-8.0,-13.0,-24.0,71.0,10.0,-1.0,-7.0,2.0,-3.0,2.0,-3.0,-1.0,10.0,13.0,11.0,-2.0,2.0,-13.0,-3.0,-6.0,13.0,-10.0,3.0,36.0,8.0,4.0,-7.0,2.0,26.0,14.0,7.0,-16.0,-13.0,2.0,8.0,-13.0,6.0,13.0,41.0,4.0,-3.0,10.0,12.0,25.0
