"id","X1","Y1","X2","Y2","X3","Y3","X4","Y4","X5","Y5","X6","Y6","X7","Y7","X8","Y8","X9","Y9","X10","Y10","X11","Y11","X12","Y12","X13","Y13","X14","Y14","X15","Y15","X16","Y16","X17","Y17","X18","Y18","X19","Y19","X20","Y20","X21","Y21","X22","Y22","X23","Y23","X24","Y24","X25","Y25","X26","Y26","X27","Y27","X28","Y28","X29","Y29","X30","Y30","X31","Y31","X32","Y32","X33","Y33","X34","Y34","X35","Y35","X36","Y36","X37","Y37","X38","Y38","X39","Y39","X40","Y40"
"CC00144SALM48.jpg",565,2127,601,2078,648,2056,830,2013,1126,1799,922,2004,1330,1983,1592,1718,2265,1611.3334,2649,1607.3334,3349,1652,4285,1808,4744.3335,1839,5012.6665,1920,4766.3335,2033,4370,2118.6667,3739,2398,3178.6667,2526.6667,2505,2580,2259.3333,2545.3333,1529,2513,846,2386,824,2276,1402.3334,2379.3333,1529,2016.6666,1551.6666,2390,1825,2079.3333,2580.6667,1950.3334,3349.6667,1977,4363,1956,4755,1934.3334,1900,2162,1125.6666,2458.3333,2677.3333,1561,2702.6667,1183.6666,4723,1840,4740,2033,2485,2504,1948,1780,2874.6667,1918.6666
"CC00144SALM49.jpg",675.6667,2148.6667,692.3333,2104.6667,790.3333,2073.3333,926.3333,2072.6667,1212,1899,1023,2073,1393,2073,1708.3334,1828.6666,2190,1818,2526,1842,3030,1866,3945,2025,4342,2047,4519,2146,4317,2233,3994,2278,3328.3333,2536,2915,2599,2350.6667,2659.3333,2190,2645,1548,2603,965,2436.3333,918.3333,2320.3333,1398.3334,2484,1561,2122,1525,2485,1812,2228,2356,2114,3040,2172,3991,2154,4328,2148,1878,2226,1206,2517,2567.6667,1748.6666,2751.6667,1534,4278.6665,2055,4278.6665,2229,2336,2581.3333,1938,1959,2663,2089
"CC00144SALM50.jpg",1587,1719,1602,1684.5,1635,1667.5,1754.5,1631,1938.6666,1512.3334,1818.6666,1629,2065.3333,1620.3334,2285.3333,1433.6666,2618,1386,2868,1381,3283,1441.3334,3892,1566.5,4219,1579,4310,1662,4206.3335,1727.6666,3915,1751,3437,1890,3158,1954,2765,1999,2644,1973,2261,1949,1782,1876,1773,1815,2103,1878,2203,1635,2213,1867,2370,1662,2811,1589,3282,1643,3916.3333,1666,4214.6665,1652.6666,2398,1755,1937.6666,1905.6666,2615.3333,1104.6666,2990.6667,1114,4148.6665,1596,4145.6665,1712.3334,2744.6667,1954,2461,1499,2966,1578
"CC00144SALM51.jpg",974.6667,1189.6666,989.6667,1159.6666,1040.3334,1135.6666,1174,1107.6666,1385,932,1223,1106,1555,1086,1851,830,2307,766,2612.6667,768.6667,3204,778,4004,872,4387,849,4566,922,4410,1026,4093,1115,3510.5,1375.5,3108,1505,2550,1565,2358,1562,1788,1543,1165,1413,1161,1323,1599,1409,1726,1102.3334,1746.6666,1420.3334,1957.3334,1152.3334,2574,1043.3334,3210,1038.6666,4085,998.6667,4401,940,2032,1211,1391,1468,2311,369,2749,332,4342.6665,864,4365.3335,1028.6666,2533,1484.6666,2186.3333,924.6667,2694.3333,982
"CC00144SALM52.jpg",599.3333,1968,626,1929.3334,685.3333,1896.6666,879.3333,1868.6666,1210,1659,992,1865,1428,1859,1806,1549,2360,1503,2746,1525,3452,1581,4546,1764,4996,1759,5255,1853,4990,1976,4649,2031,3894.6667,2334.6667,3312.6667,2535.6667,2607.3333,2554.3333,2392.6667,2466.3333,1618,2466,860.5,2285.5,868.5,2158,1470,2295,1652,1871,1640,2279,1942,1919,2719,1965,3442,1892,4641,1900.6666,4994,1872,2037,2016,1208,2400,2426.5,1070,2886.3333,1047.6666,4893.6665,1776.6666,4903.6665,1976,2567,2445,2135.3333,1636.3334,3018,1835
"CC00144SALM53.jpg",1049,1540.6666,1055.5,1502,1134.5,1454.5,1265.3334,1425.6666,1530,1217,1356,1419,1704,1379,1943,1099,2467.6667,1018,2826.3333,999.3333,3377,1012.6667,4208.6665,1189,4561.3335,1140,4788.6665,1145,4624,1312.6666,4327.3335,1431.6666,3624.6667,1705,3308.6667,1799.6666,2673,1846,2542,1837,2028,1813.6666,1311.6666,1749.3334,1292.3334,1664,1783,1735.3334,1899.6666,1392.6666,1930.3334,1737.3334,2147.6667,1414,2747.5,1314,3370,1331,4314.3335,1317.6666,4586.6665,1234.6666,2205,1530,1530,1763.3334,2475,639,2921,588,4512.3335,1165.6666,4577.6665,1328.3334,2662,1790,2230,1172.6666,2948.6667,1270
"CC00144SALM55.jpg",750,1818,758,1760,803,1739,934,1691,1191,1465,1021,1687,1366.6666,1658.6666,1594.6666,1361.3334,2060,1276,2381.3333,1272,2950,1285,3823,1518.3334,4144.3335,1610.3334,4321.6665,1727.6666,4108.3335,1770.3334,3759,1774.3334,3176.3333,1911.6666,2847,1941,2327,2031,2164,2035,1639.6666,2040.6666,998.6667,2006,958,1916,1470.6666,1972.6666,1549,1667,1589,1963,1763,1681,2343,1587,2947,1564,3760,1635,4126.3335,1692.3334,1821,1812,1190.3334,2017.6666,2048.6667,967,2476.6667,935.6667,4121.6665,1610,4095,1765.3334,2333.3333,1959.3334,1877,1441,2543,1501
"CC00144SALM56.jpg",1982,1355,1995,1325,2030.5,1300,2152.5,1273,2362.6667,1120.6666,2219.3333,1271.3334,2488.6667,1266,2660.3333,1045.3334,3071,985.3333,3333,965,3775,973,4499.6665,1070,4811.6665,1058,4950.3335,1123.3334,4814.3335,1196.6666,4561,1243.3334,4055.6667,1444.6666,3705,1573,3257.6667,1616.6666,3091.3333,1598.6666,2611.6667,1584,2161,1508,2155,1443,2511,1526,2617,1270,2641,1522,2816,1295,3301.6667,1241.3334,3779,1170,4550.6665,1159.3334,4814,1127,2844,1379,2351,1552,3113.3333,669,3391.3333,629.6667,4756,1073.3334,4768.6665,1195.6666,3243,1558.6666,2897,1118,3402,1137
"CC00144SALM57.jpg",1322,1977,1335.5,1936.5,1374,1915.5,1519,1892,1744,1738,1580.6666,1893.3334,1900,1899.3334,2151,1679,2539,1633,2863,1621,3293,1649,4092,1734,4440,1723.3334,4620,1798.6666,4440.6665,1870.6666,4129,1930.6666,3604.3333,2156.3333,3291,2275,2787,2329,2601.6667,2309,2100,2301,1527.3334,2161.6667,1517.3334,2081,1928.6666,2173.6667,2053.3333,1932,2072.6667,2193.3333,2268.6667,1958.6666,2810,1903,3299,1887.3334,4124,1839.5,4442,1795.5,2310,2032,1742.6666,2226,2945,1641.6666,3235.6667,1549,4370.3335,1739,4386.6665,1866.6666,2739,2280.6667,2389,1755,2914,1838
"CC00144SALM58.jpg",831,2284.5,857,2230,920.5,2198.5,1063,2197,1327.3334,2011,1148.6666,2195.6667,1488.6666,2203,1748.3334,1922.3334,2242,1884.3334,2535.3333,1880.3334,2974,1885,3909,1937,4283,1926,4466,2020,4262,2094,3999.3333,2153.6667,3366,2464,2993,2563,2461,2659,2313.3333,2653.6667,1699,2639,1082.3334,2508,1056.3334,2416,1526.3334,2532.3333,1661,2213.6667,1663.6666,2555,1911.6666,2276.3333,2485,2172,2983,2165,3980,2048,4269.6665,2012.6666,1980,2276,1320,2568,2596.3333,1768.6666,2665,1573,4233,1937.6666,4237.3335,2093.3333,2444,2574,1992,2024,2695,2094
"CC00144SALM59.jpg",1478,1634,1490,1595,1530,1572,1653,1535,1865,1406,1735,1534,1997,1529,2190,1339,2560.6667,1286.3334,2807.3333,1303.6666,3209,1332,3866.3333,1431.3334,4139.3335,1430.6666,4302.3335,1495.3334,4131.3335,1556.6666,3923.6667,1602,3412.3333,1813.3334,3177,1866,2717,1920,2622,1878,2170.3333,1881,1679.3334,1789.3334,1664,1706.5,2027.6666,1800,2134.6667,1539,2138,1799.6666,2321.3333,1582.3334,2758.5,1533,3211.3333,1542.3334,3921.3333,1523.6666,4132.6665,1498,2368,1622,1865,1848,2622,1007.6667,2970,1021,4113.5,1437.5,4119.5,1556.5,2707.6667,1844.6666,2412,1389,2920,1481
"CC00144SALM60.jpg",380,1231,396,1191,474,1144,613,1112,902,901,710,1109,1106,1083,1460,775,2096,695,2524,727,3246,793,4308,958,4768,924,5028,988,4803,1133,4396,1272,3645,1647,3089,1709,2341.6667,1799,2121.6667,1753.6666,1434,1712,632,1508,600,1391,1143,1554,1297,1113,1317,1550,1589,1170,2330.6667,1187,3239.6667,1139,4395,1124,4778,1041,1728,1265,897,1582,2180,248,2680,210,4708,946.3333,4747.3335,1143.6666,2338.6667,1709,1774.6666,873.6667,2734.6667,1037.6666
"CC00144SALM61.jpg",1553.3334,2258.6667,1578.5,2221,1617.5,2198.5,1744,2181.6667,1972.3334,2039.6666,1820.3334,2183.6667,2128.3333,2220.3333,2410,1998.3334,2804.6667,1982.3334,3089.3333,2001,3567,2035,4268,2149,4693,2147,4867,2189,4706,2283,4361,2370.6667,3894.3333,2587.6667,3444.3333,2732.6667,2945.3333,2724.3333,2764,2686,2251,2608.6667,1743,2452,1742.3334,2376.6667,2136.3333,2506.6667,2271,2269,2285,2506,2477,2280,2951.5,2261.5,3570,2276,4354,2276,4700,2214,2543,2296,1970.6666,2511.3333,3162,1955,3480,2013,4657.3335,2156.6667,4676.6665,2284.3333,2939,2664,2687.6667,2126.6667,3159,2204
"CC00144SALM69.jpg",620,1189,634,1151,695,1113,872,1066,1200,822,1006,1052,1412,1036,1668,670,2262,546,2660,536,3382,552,4466.3335,850,4902,928,5090.3335,1071.3334,4849,1130,4515.6665,1138,3753,1384.6666,3290,1439,2580,1517,2376,1523,1720,1517,936,1468,855,1347,1489.3334,1448,1642.6666,1022.6667,1650.6666,1448,1961.3334,1069.3334,2633.3333,898.6667,3390,928,4516,1024,4868,1032.6666,2040,1137,1218,1485,2337,57,2775,30,4856,930,4834,1128,2561.3333,1470,2164,770,2885.3333,832
"CC00144SALM70.jpg",1908.3334,1168.3334,1931,1135.6666,1960.3334,1121,2052.3333,1105.6666,2241,999,2117,1108,2368,1113,2568,940,2924,902,3173,911,3600.6667,953.3333,4176.6665,1094.6666,4511,1124.3334,4671.3335,1172,4508.5,1246,4239.3335,1282.6666,3827.3333,1392,3504.6667,1460,3102,1491,2926,1458,2552,1440.3334,2068,1333,2047.5,1248.5,2393.6667,1350.3334,2500.3333,1146.3334,2495.6667,1354.3334,2664.5,1173.5,3126.5,1103,3597.6667,1145.6666,4243.6665,1196.3334,4512.6665,1188,2716.6667,1195.3334,2239.3333,1375.3334,2932.6667,652.6667,3270,619.3333,4486,1129,4493.3335,1242.3334,3075,1447,2833,1008.3333,3274.5,1078.5
"CD00190SALM01.jpg",1498.5,2051.5,1519.5,2031,1557,2008.5,1706.5,1965.5,1973.3334,1807.6666,1797.3334,1964.3334,2158.6667,1961.6666,2358,1769,2921,1721,3298,1721,3882,1725.3334,4766.6665,1882.3334,5145,1934.3334,5343,2004.3334,5146.3335,2086.3333,4740,2128,4227.6665,2309,3618.6667,2537.3333,3140,2527,2895.3333,2457.3333,2287,2414,1722,2283.3333,1720.6666,2168,2196,2309,2331,1975,2333,2305,2578.3333,2040.6666,3209,2099,3885,1964,4744.6665,1998,5144.5,2006.5,2667,2047,1971.6666,2337.3333,3035,1493.6666,3427,1415.6666,5096.5,1942,5096.5,2081,3108,2464,2688,1839,3416,1886
"CD00190SALM02.jpg",1451,2158,1464,2103,1519,2078,1712,2047,2005.3334,1903.3334,1812,2048.6667,2182.6667,2071.3333,2337.3333,1856.6666,2907,1786,3263,1784.6666,3867,1796,4768,1982,5204,2033,5391,2130,5181,2206,4801.6665,2262,4172,2447,3630,2563.3333,3161,2607,2971,2557,2383.6667,2554,1709.6666,2419.6667,1703,2296.3333,2212,2440,2377,2093,2347,2456,2620,2122,3231,2134,3869,2053.6667,4801.6665,2119.6667,5194.3335,2107,2692,2211,1999.3334,2524.3333,2891,1509,3371,1475,5162.3335,2042,5151.6665,2202.6667,3140,2551.5,2701.3333,1900,3493.3333,2000
"CD00190SALM03.jpg",1479,2068.5,1504,2031.5,1560.5,2004,1736,1970.5,2022.3334,1805.3334,1830.3334,1972.6666,2211.6667,1973.3334,2404.6667,1780,3007,1694.6666,3361.6667,1685.3334,3906.6667,1659.6666,4789,1829,5154.3335,1876.3334,5344.3335,1971.6666,5129,2057,4832,2095,4184.6665,2331,3719,2427,3204.6667,2477.6667,3010,2457.6667,2422,2449,1768,2330,1743,2208,2257,2371,2385,2015,2378,2372,2649,2036,3280,1997,3911.6667,1955.3334,4826,1967,5148,1959.3334,2723,2118,2035,2394.3333,2966,1383,3668,1487,5124.5,1881,5092,2049,3198,2421,2753,1816,3484,1893
"CD00190SALM04.jpg",1284.6666,2240.6667,1297.5,2200.5,1346.5,2185.5,1468,2181,1683.6666,2026.3334,1545,2180.3333,1821,2179,1997.6666,1967.6666,2429.3333,1883.3334,2749.3333,1880.6666,3190.6667,1870.6666,3925.3333,2045.3334,4219.5,2095.75,4378.6665,2156.6667,4206.3335,2230.6667,3910,2258,3390,2406,3052.6667,2462,2623,2509,2500.5,2500,2058,2503,1499,2445.5,1481.5,2350.5,1869.6666,2445,1977,2171.6667,1978.3334,2423,2173.6667,2202.3333,2665,2149.6667,3197.6667,2108,3910.5,2162.5,4213,2164,2240,2254,1701,2470.6667,2419.5,1622,2875,1621,4198.75,2096.75,4194.75,2228.75,2615.5,2464.5,2262.5,2023.5,2842.5,2063
"CD00190SALM05.jpg",1350,1653,1370.3334,1615.3334,1414.6666,1588,1561,1554.5,1762,1391,1611,1555,1901,1553,2038,1343,2442,1263,2714.3333,1249.3334,3177.6667,1249.3334,3878,1432.5,4207.6665,1481,4340,1563.5,4185.6665,1621,3846,1630.5,3366.6667,1739.6666,2994.3333,1781.6666,2631,1835.6666,2505.6667,1827,2145,1845,1593.6666,1825,1561,1731.6666,1955,1802.3334,2051,1533.6666,2069,1748,2191.6667,1528.6666,2686,1489.5,3181,1456,3843,1534,4198.3335,1551.6666,2304,1612,1760.6666,1833.3334,2376.6667,1026,2796.6667,986,4145,1492,4135,1607,2629.3333,1785,2221,1355,2859,1413
"CD00190SALM06.jpg",1669,1566,1690.6666,1548.6666,1723.6666,1535.6666,1839.5,1500,2020.5,1409,1888.5,1503,2134.5,1536.5,2330,1392.3334,2660,1352.6666,2901.3333,1332.6666,3298,1331,3894,1391,4213.5,1376,4324,1428.5,4223.5,1490,3902,1569.6666,3563,1722.3334,3180.3333,1836.3334,2863,1873,2653.5,1852.5,2332.3333,1835.3334,1817,1734,1818,1661,2154,1758,2258,1541,2277,1752,2428,1578,2853.5,1533.5,3304,1483,3900,1476,4218,1433,2472,1563,2022,1796,2655,1169,2989,1129,4143,1386.3334,4146,1483,2835,1802,2517,1449,3020.3333,1454.3334
"CD00190SALM07.jpg",1296.3334,1269.3334,1306.3334,1243.3334,1329,1233.3334,1463,1214,1676.5,1084.5,1533,1218.5,1809,1216.5,1996.6666,1018.3333,2384,960,2696,985,3106,1018,3739,1182,4079,1201,4189,1284,4075,1367,3676,1422,3272,1549,2931.6667,1573.6666,2526,1602,2417,1586,2008.6666,1554.3334,1464,1476.3334,1472.6666,1397,1854.6666,1486.3334,1962.3334,1214.6666,1977.6666,1472.6666,2142.3333,1250,2585.3333,1238.6666,3112,1233,3669,1296,4075.6667,1283.3334,2214,1307,1675.3334,1501,2380,756,2934.6667,884,4028.3333,1223,4028.3333,1353,2529.6667,1576,2214.6667,1062,2816.6667,1176.6666
"CD00190SALM08.jpg",1494,1231.6666,1512.6666,1199,1553,1175.6666,1670,1143,1911.3334,983,1758,1132.6666,2036.6666,1096.6666,2172.6667,919.3333,2602.6667,838,2916,827.3333,3373.3333,827.3333,4022.3333,971.6667,4398,1010,4533,1076,4388,1147,4052,1184,3573.6667,1351,3207,1394,2861,1418,2737,1418,2256.6667,1456,1718,1416,1710,1325,2121,1385,2184,1104,2263,1356,2379,1114,2873.3333,1067,3378,1046,4035,1082,4393,1074,2450,1210,1909,1425,2534.6667,620,3002,590,4340,1021,4342,1140.3334,2862,1356,2457,940,3041,981
"CD00190SALM09.jpg",1640,2114.5,1645,2084.5,1679,2064.5,1799,2032,2048.3333,1870.6666,1873.6666,2040.6666,2208.3333,2094,2392.3333,1864.6666,2871,1803.3334,3192.3333,1796.6666,3697,1806,4447,1915,4859,1941,5036.5,2005.5,4864,2079,4488,2136.6667,4005,2314,3478,2468.3333,3077.3333,2494.3333,2868,2467.6667,2371,2420,1821,2311.6667,1816.3334,2218.3333,2253,2351,2372.3333,2099,2379,2345,2553,2087,3121.3333,2138,3707.3333,2031,4493,2048,4859.5,2011,2638,2146,2044,2352,2878.3333,1579.6666,3295,1529,4817,1949,4827.5,2077.5,3050.3333,2457,2665.5,1930.5,3415.5,1991.5
"CD00190SALM10.jpg",1716,2054,1729,2029.75,1750,2016,1897.5,1983,2114,1872,1966.6666,1989.3334,2288,2014,2434,1830,2974,1754,3288.3333,1772,3810.3333,1819.3334,4622,2040.3334,4995.6665,2097,5129,2177.6667,4974.3335,2233,4583,2250,4063,2356.5,3516,2417,3164.6667,2438.3333,2957,2414.3333,2471,2395,1881.5,2274.5,1891.5,2163,2307.6667,2293,2439,2050,2424.5,2282.5,2637.3333,2074,3179.6667,2014,3813.3333,2046,4585,2150,4985.6665,2166.3333,2696,2114,2119,2331,2952,1478,3460,1466,4946,2100,4931,2229.5,3121,2394.6667,2809,1884,3385,1952
"CD00190SALM11.jpg",2056,1650,2068.6667,1616.3334,2115.6667,1590,2224,1552,2401,1432.6666,2279.6667,1548.6666,2522.3333,1526.6666,2665,1380,2978,1330,3229,1293,3640.3333,1273.6666,4210,1300.6666,4463.6665,1302,4585.6665,1338.6666,4475,1422,4269,1508.6666,3831,1721,3502.6667,1801.3334,3166,1865,3064,1826,2665,1842.6666,2246.3333,1794.6666,2232.3333,1704,2552.3333,1754.6666,2634,1540,2645,1757,2803,1544,3200,1524,3647,1451,4248.6665,1399.3334,4470,1360,2862,1616,2401,1824,2936,1123,3289,1070,4433,1310.6666,4461.3335,1422,3172,1789,2859.3333,1400,3332.6667,1416
"CD00190SALM14.jpg",941.6667,2329.3333,959,2288,1001.6667,2269.3333,1119,2242.6667,1352.3334,2073.3333,1207,2240,1507,2232,1711,1996,2095,1956,2393,1990,2852,2005,3536,2083,3873.5,2110,4040,2177.6667,3863.5,2237,3650.6667,2264.3333,3094.6667,2493.6667,2706.6667,2598.3333,2341.3333,2638.3333,2121.3333,2599.6667,1635,2569,1161,2508,1152,2437,1564,2506,1645,2225,1680,2488,1826,2263,2324,2281,2855,2218,3646,2176,3868.5,2174.5,1892,2332,1351.3334,2532,2099,1730,2681,1971,3843,2110.5,3837.5,2237.5,2303.3333,2563,1921,2065,2507,2171
"CD00190SALM15.jpg",773.6667,2199,798.3333,2165,851,2145.6667,989,2141,1241.3334,1999.3334,1064.6666,2142,1400.6666,2149.3333,1699,1927,2125,1910,2475,1943,3021,1968.6666,3810,2048,4116.6665,2050.3333,4277.3335,2097.6667,4120,2205.6667,3876,2281.6667,3227.3333,2539,2820.3333,2600.3333,2313,2641,2154,2623.6667,1602,2575,1001.3333,2451.3333,987.3333,2342.6667,1454.3334,2480.3333,1579,2168,1584,2473,1790.6666,2219.6667,2354.5,2250,3019,2222,3866.6667,2158,4113.3335,2127.3333,1863,2256,1243,2499.3333,2512,1881,2890,1939,4070,2060.5,4083.5,2209,2307,2591,1981,2014,2601.5,2158.5
"CD00190SALM16.jpg",846.3333,2177.6667,864.3333,2144.3333,911,2122.3333,1037,2097,1282.6666,1932.3334,1106,2097,1434,2089,1665.6666,1869,2084,1837,2415.3333,1869.3334,2869,1875,3683,2060,3925,2089,4106.5,2170,3918.5,2223,3623.3333,2272.3333,3035.6667,2439.6667,2679,2439,2257.5,2492,2095,2483.5,1621,2473,1077.3334,2387,1055.5,2294.5,1487,2395,1564.3334,2101,1593,2381,1811,2127,2265,2136,2867,2113,3619,2160,3920.3333,2152.6667,1838,2208,1278.6666,2424.6667,2328.6667,1774.6666,2702,1790.6666,3905,2089.6667,3891.6667,2217,2234,2438,1954.3334,1948,2459.6667,2035.3334
"CD00190SALM17.jpg",974.3333,2369.6667,977.6667,2324.3333,1032.3334,2283,1137,2265,1367,2117,1207,2266,1523,2281,1751,2009,2135,1969,2419,1981,2900,2003,3635.5,2231.5,3908.3333,2295.3333,4061.5,2371.5,3886.3333,2430.6667,3597.6667,2437,3068.5,2520.5,2735.3333,2539.3333,2346.6667,2598.6667,2178.5,2587,1721,2590.6667,1215.6666,2555.3333,1163.6666,2455.3333,1593.6666,2549.3333,1666.3334,2266,1715.3334,2506.6667,1867,2266.5,2378,2243.5,2901.3333,2210,3609.5,2325,3898.3333,2366,1919,2376,1372,2565,2112,1770,2676,1942,3881,2294,3864.5,2426,2330,2547,1944,2080,2562,2170
"CD00190SALM18.jpg",863.5,2296.5,882,2247.5,928,2218.5,1067.5,2198.5,1348,1957.3334,1154,2184.6667,1510,2114,1811.3334,1801,2192.6667,1763.6666,2526,1771.6666,3098,1797,3976,2048,4320.6665,2166.6667,4483.3335,2314.6667,4250,2318.6667,3949,2296.5,3280,2425,2878,2483,2420.3333,2512.3333,2261.6667,2496.3333,1739.3334,2502,1136.3334,2508,1119,2412,1630.3334,2460,1686.3334,2108.6667,1774.5,2453,1920.6666,2102,2393.6667,2106.6667,3096,2058,3951,2168.3333,4286.6665,2243,1963,2311,1354,2510,2114,1495,2792.5,1765.5,4294,2165,4240,2313,2397,2454,2078.6667,1897,2774,1994
"CD00190SALM19.jpg",953,2188.5,979,2159.5,985.5,2155.5,1112,2116,1334,2001,1185,2118,1485,2143,1760.6666,1928.6666,2160.6667,1907,2462,1909.6666,3010,1895,3755,1983,4103,1967,4255,2012,4114,2116,3827,2186,3337,2396,2799,2600,2346,2596,2208,2560,1647,2508,1109,2388.3333,1101.6666,2319,1490.3334,2431.6667,1622.3334,2167.3333,1608.3334,2450,1817.6666,2196.6667,2390.6667,2248.6667,3013,2116,3821,2088,4111,2043,1890,2198,1334.5,2433.5,2112,1641,2807,1892,4060.3333,1989.3334,4082,2114,2322,2568,1880,2010,2595,2079
"CD00190SALM20.jpg",869.3333,2215,892,2191,916,2175,1054.6666,2168.3333,1288.3334,1982.3334,1126.3334,2169.6667,1451.6666,2195,1681.3334,1927,2080,1892,2385.5,1911,2824,1921,3613,2064,3947,2118.3333,4093,2217,3925,2269.6667,3623,2281,3076.3333,2424,2641,2572,2233.6667,2586.3333,2086.5,2564,1601,2531,1074,2439.5,1072.5,2353.5,1513,2478.6667,1602.3334,2182,1620.3334,2474,1797.6666,2224.6667,2226,2228,2829,2162,3620,2178,3935.6667,2194.6667,1870,2265,1299,2490,2399,1853,2700,1724,3901,2123,3893,2261,2232,2526,1887,2032,2498,2105
"CD00190SALM21.jpg",1227,1162.6666,1245.6666,1112,1320.3334,1089.3334,1523,1059,1875.6666,859.3333,1647.6666,1058,2109,1088.6666,2428,780,2944,748,3332.3333,801.3333,3937.3333,853,4859,1008,5348.6665,1029.3334,5505,1128,5348,1247.6666,4884.3335,1293,4166,1531,3691.6667,1564,3102.6667,1645.3334,2917.3333,1612,2295,1593.3334,1536,1460,1555,1323,2172,1483,2309,1091,2287,1500,2573,1128,3124.3333,1137.3334,3950,1139,4879.3335,1139.3334,5348.5,1130,2637,1200,1874,1534.6666,2972,424,3539,459,5254,1047,5259.3335,1227.6666,3107,1554,2695,864.3333,3471,1023
"CD00190SALM22.jpg",1642.3334,1066.3334,1666.6666,1020,1697.5,1006.5,1861,958,2087,812,1920.5,960,2253.5,973,2534.3333,745.6667,3060,724,3427.3333,730.6667,3972,756,4923,870,5313.5,857,5492.5,910,5330,1013.5,4920.5,1120,4321,1338.3334,3769,1466,3244.6667,1470.6666,3067,1426,2494,1424.6666,1833.5,1288.5,1822.5,1181,2286.3333,1316.6666,2437.6667,984,2431.6667,1312,2657,1005.3333,3325,1058,3980.3333,988,4913.6665,989,5324.3335,934.6667,2734,1083,2080.3333,1361,3031.6667,416.3333,3539.6667,351,5241,877,5261.6665,1017.6667,3239,1424.6666,2814,810,3484.5,939
"CD00190SALM24.jpg",1504,2019,1527,1977.6666,1566,1956.3334,1701.5,1915.5,1939.6666,1742,1781,1909.3334,2103,1869.3334,2304.3333,1665,2718,1614,2986,1629,3445,1633,4187,1847,4493,1906,4609,1998,4442,2045,4186,2052,3621,2178.6667,3286,2224,2906,2252.3333,2742,2231,2291,2248,1749.3334,2218.3333,1712,2122.3333,2164,2167.6667,2254.6667,1871.6666,2268,2157,2458.6667,1881,2911,1893,3441,1854,4187,1944,4470,1972,2496,2022,1946.3334,2234.6667,2824.3333,1480.3334,3134.3333,1409,4437,1903,4420.3335,2037.6666,2880.3333,2177.6667,2464,1716,3100,1784.6666
"CD00190SALM25.jpg",1651,1849,1659,1824,1690,1808,1791,1770,1985,1637,1854,1770,2125,1765,2306,1557,2721,1491,2982,1482,3417,1487,4013.3333,1567.6666,4403.3335,1593.6666,4546,1648.3334,4404,1719.3334,4068,1773.6666,3650,1935.6666,3248.5,2069,2863,2088,2734.3333,2058.6667,2296,2070.5,1816.3334,2013.3334,1803.6666,1927.3334,2153,2005.3334,2258,1744.3334,2275.3333,2007,2432,1761,2857.3333,1738,3427.3333,1688.6666,4063,1680,4403,1656.3334,2494,1821,2003,2039,2836.5,1244,3087,1175,4363.3335,1599,4363.6665,1708.3334,2855,2009.5,2511,1601,3101,1651
"CD00190SALM26.jpg",1178,1010,1212,964,1275.6666,930.6667,1421,893.3333,1743.6666,661.3333,1534.3334,882.6667,1958.3334,846.6667,2281,500,2831.6667,438.6667,3264,488,3959,558.6667,5018,941,5432,1048,5675.6665,1183,5399,1239.6666,4987.6665,1277,4145,1385.6666,3658,1421,3046.6667,1427.3334,2826,1388,2228,1375,1487.6666,1296,1447.6666,1146.6666,2042.3334,1284,2181,837.3333,2194.3333,1250.6666,2428,829,3134.3333,900.3333,3941.3333,898,4981.3335,1110,5417.6665,1143.6666,2528,1048,1782,1342,2912,71,3485,156,5405.6665,1045,5374.3335,1233.6666,3040.3333,1338.6666,2572,610,3428,758
"CW00334VICT01.jpg",1123,1341,1147,1313,1193,1297,1318,1290,1543.3334,1182.3334,1402,1297,1691.3334,1321,1938,1094.3334,2495,966,2858,942,3455,918,4338,1025,4628,1023,4850,1075,4660,1202,4390.6665,1313,4096,1549,3258.6667,1918,2686,1928,2461,1848,1961.3334,1798,1299,1605,1301,1490,1769.3334,1643.6666,1876,1311.6666,1863,1692,2102.6667,1336.3334,2735,1435,3462,1188,4378.3335,1163.3334,4648,1118,2184,1356,1536,1714,2495,722.3333,2963,697,4598,1034,4637,1209,2697.3333,1807,2414,1116,2872,1152
"CW00334VICT02.jpg",1590,1250,1606.3334,1208,1665,1184,1786.3334,1149.3334,2057,976.6667,1886.3334,1135.3334,2227.6667,1095.3334,2421,887.3333,2883.6667,787.3333,3194.3333,770,3655.3333,772.3333,4528,948,4761.6665,953.6667,4959.3335,1024.6666,4767.6665,1131.6666,4581,1207,3966.6667,1458.3334,3496.3333,1518.3334,3084.3333,1581,2943.6667,1524.3334,2477,1557.6666,1835,1467.3334,1818.3334,1347.3334,2305,1447,2401,1106.6666,2441.6667,1410,2626.3333,1105.6666,3136,1132,3658,1046,4577.6665,1056.3334,4761,1045.6666,2700,1219,2068.6667,1519.6666,2926,593,3327.3333,591.6667,4736,962,4758,1131,3089,1523,2782.3333,908.3333,3238.3333,979
